SimulationID,NodeID,NodeType,EnergyConsumed,TransmittedDistance,X,Y,NeighborsCount,Goodness
4,121,Relay/Other,"38,63985","3863,99",30.99,31.47,2,"-1,00"
4,122,Relay/Other,"79,05742","7905,74",45.78,41.4,6,"-1,00"
4,123,Relay/Other,"68,55442","6855,44",95.51,34.24,3,"-1,00"
4,124,Relay/Other,"43,92167","4392,17",55.06,17.62,7,"-1,00"
4,125,Relay/Other,"66,33152","6633,15",68.1,44.0,5,"-1,00"
4,126,Relay/Other,"102,58589","10258,59",88.96,11.53,2,"-1,00"
4,127,Relay/Other,"38,73378","3873,38",64.36,61.16,7,"-1,00"
4,128,Relay/Other,"38,05123","3805,12",61.89,54.29,8,"-1,00"
4,129,Relay/Other,"74,69041","7469,04",66.1,83.76,4,"-1,00"
4,130,Relay/Other,"34,83104","3483,10",38.58,20.77,8,"-1,00"
4,131,Relay/Other,"68,13406","6813,41",78.2,46.54,7,"-1,00"
4,132,Relay/Other,"19,68879","1968,88",23.5,29.23,5,"-1,00"
4,133,Relay/Other,"62,59162","6259,16",89.3,66.64,1,"-1,00"
4,134,Relay/Other,"71,63551","7163,55",3.49,16.72,6,"-1,00"
4,135,Relay/Other,"77,77940","7777,94",73.16,32.48,3,"-1,00"
4,136,Relay/Other,"132,98033","13298,03",25.22,95.46,4,"-1,00"
4,137,Relay/Other,"53,88985","5388,99",6.95,91.47,7,"-1,00"
4,138,Relay/Other,"35,91884","3591,88",95.83,18.68,6,"-1,00"
4,139,Relay/Other,"51,34899","5134,90",11.56,78.91,2,"-1,00"
4,140,Relay/Other,"84,17587","8417,59",82.93,62.22,5,"-1,00"
4,141,Relay/Other,"44,80583","4480,58",32.95,10.95,1,"-1,00"
4,142,Relay/Other,"58,25524","5825,52",58.96,4.67,2,"-1,00"
4,143,Relay/Other,"25,38158","2538,16",72.48,96.41,6,"-1,00"
4,144,Relay/Other,"40,85157","4085,16",23.29,20.61,4,"-1,00"
4,145,Relay/Other,"94,13374","9413,37",38.3,27.01,1,"-1,00"
4,146,Relay/Other,"61,09496","6109,50",62.23,63.29,2,"-1,00"
4,147,Relay/Other,"44,97407","4497,41",13.78,15.62,5,"-1,00"
4,148,Relay/Other,"40,63320","4063,32",49.45,36.69,4,"-1,00"
4,149,Relay/Other,"46,98227","4698,23",4.11,9.06,2,"-1,00"
4,150,Relay/Other,"32,57435","3257,44",87.41,62.82,8,"-1,00"
4,151,Relay/Other,"45,56932","4556,93",2.97,19.15,1,"-1,00"
4,152,Relay/Other,"24,44702","2444,70",35.29,97.51,1,"-1,00"
4,153,Relay/Other,"42,24078","4224,08",90.95,20.51,1,"-1,00"
4,154,Relay/Other,"57,92926","5792,93",75.05,22.77,6,"-1,00"
4,155,Relay/Other,"19,79527","1979,53",33.44,23.1,3,"-1,00"
4,156,Relay/Other,"38,79682","3879,68",93.51,35.46,5,"-1,00"
4,157,Relay/Other,"71,73692","7173,69",43.86,92.85,4,"-1,00"
4,158,Relay/Other,"24,58244","2458,24",83.22,70.87,7,"-1,00"
4,159,Relay/Other,"39,50204","3950,20",58.41,17.9,4,"-1,00"
4,160,Relay/Other,"82,00436","8200,44",86.75,42.68,5,"-1,00"
4,161,Relay/Other,"85,45391","8545,39",60.3,43.21,6,"-1,00"
4,162,Relay/Other,"53,81695","5381,69",8.17,18.06,1,"-1,00"
4,163,Relay/Other,"58,75321","5875,32",41.34,59.97,6,"-1,00"
4,164,Relay/Other,"25,78742","2578,74",79.67,43.22,3,"-1,00"
4,165,Relay/Other,"22,11517","2211,52",65.07,37.71,6,"-1,00"
4,166,Relay/Other,"23,82428","2382,43",3.05,33.57,8,"-1,00"
4,167,Relay/Other,"46,13453","4613,45",24.33,8.36,5,"-1,00"
4,168,Relay/Other,"62,87538","6287,54",11.88,28.69,2,"-1,00"
4,169,Relay/Other,"69,49223","6949,22",67.48,43.78,6,"-1,00"
4,170,Relay/Other,"16,20853","1620,85",49.42,6.49,5,"-1,00"
4,171,Relay/Other,"27,12976","2712,98",18.43,33.38,7,"-1,00"
4,172,Relay/Other,"16,04050","1604,05",3.71,77.2,1,"-1,00"
4,173,Relay/Other,"59,70427","5970,43",82.8,40.67,1,"-1,00"
4,174,Relay/Other,"18,50263","1850,26",47.11,81.67,7,"-1,00"
4,175,Relay/Other,"50,04463","5004,46",74.35,40.43,6,"-1,00"
4,176,Relay/Other,"24,66437","2466,44",30.65,96.46,8,"-1,00"
4,177,Relay/Other,"119,46319","11946,32",13.66,37.89,2,"-1,00"
4,178,Relay/Other,"11,22965","1122,96",3.0,12.09,6,"-1,00"
4,179,Relay/Other,"98,17454","9817,45",23.73,10.45,6,"-1,00"
4,180,Relay/Other,"77,84339","7784,34",2.47,68.07,1,"-1,00"
4,181,Relay/Other,"52,56685","5256,69",12.64,92.93,2,"-1,00"
4,182,Relay/Other,"48,32027","4832,03",78.0,38.44,3,"-1,00"
4,183,Relay/Other,"89,53548","8953,55",13.51,32.66,3,"-1,00"
4,184,Relay/Other,"103,27999","10328,00",94.72,41.68,8,"-1,00"
4,185,Relay/Other,"66,79971","6679,97",25.09,47.88,8,"-1,00"
4,186,Relay/Other,"66,56207","6656,21",72.16,23.68,5,"-1,00"
4,187,Relay/Other,"89,40668","8940,67",35.89,82.21,4,"-1,00"
4,188,Relay/Other,"82,76615","8276,61",21.77,9.49,8,"-1,00"
4,189,Relay/Other,"11,02452","1102,45",22.75,80.58,4,"-1,00"
4,190,Relay/Other,"43,36932","4336,93",80.14,75.11,6,"-1,00"
4,191,Relay/Other,"54,93195","5493,19",45.59,16.78,2,"-1,00"
4,192,Relay/Other,"53,46984","5346,98",36.91,95.61,4,"-1,00"
4,193,Relay/Other,"45,16031","4516,03",28.67,17.76,5,"-1,00"
4,194,Relay/Other,"90,77596","9077,60",11.8,46.25,2,"-1,00"
4,195,Relay/Other,"48,18852","4818,85",87.83,19.95,1,"-1,00"
4,196,Relay/Other,"54,87643","5487,64",35.79,13.36,2,"-1,00"
4,197,Relay/Other,"29,57250","2957,25",40.11,43.36,6,"-1,00"
4,198,Relay/Other,"18,95257","1895,26",11.39,64.27,7,"-1,00"
4,199,Relay/Other,"21,95658","2195,66",18.96,28.49,8,"-1,00"
4,200,Relay/Other,"29,52725","2952,72",6.79,25.9,2,"-1,00"
5,1,Client,"586,03444","58603,44",5.43,27.55,2,"-1,00"
5,2,Client,"1184,31558","118431,56",86.73,69.15,7,"-1,00"
5,3,Client,"761,87359","76187,36",72.46,86.43,5,"-1,00"
5,4,Client,"955,57675","95557,67",21.54,63.14,5,"-1,00"
5,5,Client,"950,18200","95018,20",50.31,69.25,8,"-1,00"
5,6,Client,"2643,84182","264384,18",68.04,18.34,2,"-1,00"
5,7,Client,"960,77986","96077,99",45.7,94.38,8,"-1,00"
5,8,Client,"638,31129","63831,13",95.54,86.6,3,"-1,00"
5,9,Client,"2547,49463","254749,46",59.02,95.08,1,"-1,00"
5,10,Client,"1095,00772","109500,77",12.5,80.62,5,"-1,00"
5,11,Client,"2027,61584","202761,58",18.06,16.07,2,"-1,00"
5,12,Client,"1537,80203","153780,20",34.23,49.1,6,"-1,00"
5,13,Client,"1520,09128","152009,13",48.7,36.97,1,"-1,00"
5,14,Client,"1491,68744","149168,74",34.04,51.71,8,"-1,00"
5,15,Client,"1395,95103","139595,10",71.91,3.99,7,"-1,00"
5,16,Client,"2372,77638","237277,64",15.6,49.79,4,"-1,00"
5,17,Malicious Server,"137,36701","13736,70",43.35,21.81,2,"0,00"
5,18,Malicious Server,"102,45203","10245,20",63.32,94.68,8,"0,00"
5,19,Malicious Server,"231,09272","23109,27",18.8,89.39,6,"0,00"
5,20,Malicious Server,"128,29308","12829,31",42.06,97.42,5,"0,00"
5,21,Malicious Server,"72,18343","7218,34",69.38,82.08,2,"0,00"
5,22,Malicious Server,"89,25646","8925,65",94.94,78.06,5,"0,00"
5,23,Malicious Server,"23,15669","2315,67",91.01,16.12,3,"0,00"
5,24,Malicious Server,"78,40704","7840,70",55.58,17.61,8,"0,00"
5,25,Malicious Server,"105,16112","10516,11",3.5,5.93,5,"0,00"
5,26,Malicious Server,"76,88488","7688,49",48.88,2.49,6,"0,00"
5,27,Malicious Server,"48,45927","4845,93",26.14,35.62,5,"0,00"
5,28,Malicious Server,"135,88366","13588,37",94.02,55.83,2,"0,00"
5,29,Malicious Server,"72,60603","7260,60",72.37,43.48,2,"0,00"
5,30,Malicious Server,"34,04871","3404,87",91.56,25.88,7,"0,00"
5,31,Benevolent Server,"96,10405","9610,41",11.42,27.08,5,"1,00"
5,32,Benevolent Server,"45,87963","4587,96",43.84,86.09,3,"1,00"
5,33,Benevolent Server,"52,63865","5263,86",15.03,55.21,5,"1,00"
5,34,Benevolent Server,"39,54072","3954,07",91.0,46.27,3,"1,00"
5,35,Benevolent Server,"84,00349","8400,35",43.94,15.31,8,"1,00"
5,36,Benevolent Server,"83,56444","8356,44",67.78,36.33,6,"1,00"
5,37,Benevolent Server,"56,08535","5608,53",41.38,4.66,1,"1,00"
5,38,Benevolent Server,"94,23979","9423,98",74.56,61.06,5,"1,00"
5,39,Benevolent Server,"99,26386","9926,39",37.82,61.61,5,"1,00"
5,40,Benevolent Server,"45,61430","4561,43",14.09,66.33,8,"1,00"
5,41,Benevolent Server,"133,67251","13367,25",46.18,7.22,1,"1,00"
5,42,Benevolent Server,"78,34530","7834,53",12.28,59.06,5,"1,00"
5,43,Benevolent Server,"89,63788","8963,79",84.97,13.66,1,"1,00"
5,44,Benevolent Server,"85,41005","8541,00",55.96,94.86,3,"1,00"
5,45,Benevolent Server,"55,42117","5542,12",83.82,30.89,5,"1,00"
5,46,Benevolent Server,"129,78797","12978,80",79.34,61.87,4,"1,00"
5,47,Benevolent Server,"14,84933","1484,93",59.96,13.62,2,"1,00"
5,48,Benevolent Server,"24,98576","2498,58",4.37,50.56,7,"1,00"
5,49,Benevolent Server,"17,70937","1770,94",40.84,96.34,4,"1,00"
5,50,Benevolent Server,"100,23813","10023,81",80.88,67.41,2,"1,00"
5,51,Benevolent Server,"72,56601","7256,60",19.74,80.58,4,"1,00"
5,52,Benevolent Server,"53,63378","5363,38",54.48,47.71,5,"1,00"
5,53,Benevolent Server,"26,52703","2652,70",58.52,37.26,5,"1,00"
5,54,Benevolent Server,"73,11696","7311,70",12.3,42.02,7,"1,00"
5,55,Benevolent Server,"29,44088","2944,09",13.53,39.39,5,"1,00"
5,56,Benevolent Server,"36,25294","3625,29",65.09,44.67,6,"1,00"
5,57,Benevolent Server,"100,51625","10051,62",71.41,28.58,3,"1,00"
5,58,Benevolent Server,"80,54164","8054,16",50.31,35.49,7,"1,00"
5,59,Benevolent Server,"41,91859","4191,86",16.53,64.97,6,"1,00"
5,60,Benevolent Server,"92,30178","9230,18",15.44,77.36,5,"1,00"
5,61,Benevolent Server,"48,86772","4886,77",82.58,48.44,8,"1,00"
5,62,Benevolent Server,"46,95152","4695,15",70.02,50.67,5,"1,00"
5,63,Benevolent Server,"30,20592","3020,59",93.7,35.42,7,"1,00"
5,64,Benevolent Server,"14,53096","1453,10",72.36,24.24,2,"1,00"
5,65,Benevolent Server,"82,27421","8227,42",33.07,24.23,4,"1,00"
5,66,Benevolent Server,"53,00492","5300,49",71.9,38.87,7,"1,00"
5,67,Benevolent Server,"48,06150","4806,15",26.05,5.59,2,"1,00"
5,68,Benevolent Server,"53,58495","5358,49",62.6,4.83,3,"1,00"
5,69,Benevolent Server,"66,29802","6629,80",38.25,96.93,4,"1,00"
5,70,Benevolent Server,"43,09452","4309,45",67.17,23.65,3,"1,00"
5,71,Relay/Other,"56,76253","5676,25",77.84,10.26,1,"-1,00"
5,72,Relay/Other,"82,13789","8213,79",21.54,79.76,1,"-1,00"
5,73,Relay/Other,"44,26314","4426,31",54.47,8.91,3,"-1,00"
5,74,Relay/Other,"111,51488","11151,49",71.92,52.7,4,"-1,00"
5,75,Relay/Other,"89,25814","8925,81",47.48,35.8,3,"-1,00"
5,76,Relay/Other,"74,30539","7430,54",62.05,85.9,2,"-1,00"
5,77,Relay/Other,"34,45534","3445,53",11.69,49.88,1,"-1,00"
5,78,Relay/Other,"52,93586","5293,59",23.51,92.3,5,"-1,00"
5,79,Relay/Other,"43,03321","4303,32",85.75,17.15,5,"-1,00"
5,80,Relay/Other,"32,87432","3287,43",83.91,91.45,5,"-1,00"
5,81,Relay/Other,"24,56169","2456,17",68.96,12.64,8,"-1,00"
5,82,Relay/Other,"141,58794","14158,79",64.71,5.1,7,"-1,00"
5,83,Relay/Other,"34,43080","3443,08",75.41,15.37,6,"-1,00"
5,84,Relay/Other,"105,99681","10599,68",86.31,24.62,2,"-1,00"
5,85,Relay/Other,"86,63269","8663,27",60.56,82.16,1,"-1,00"
5,86,Relay/Other,"23,66880","2366,88",41.96,72.97,2,"-1,00"
5,87,Relay/Other,"83,90886","8390,89",14.43,71.44,2,"-1,00"
5,88,Relay/Other,"27,70142","2770,14",64.43,43.43,5,"-1,00"
5,89,Relay/Other,"114,40602","11440,60",23.86,91.4,1,"-1,00"
5,90,Relay/Other,"107,50115","10750,11",53.28,84.59,1,"-1,00"
5,91,Relay/Other,"29,15903","2915,90",75.51,68.76,7,"-1,00"
5,92,Relay/Other,"77,64145","7764,15",13.1,13.33,6,"-1,00"
5,93,Relay/Other,"39,95383","3995,38",90.13,24.86,2,"-1,00"
5,94,Relay/Other,"44,06827","4406,83",73.76,87.28,1,"-1,00"
5,95,Relay/Other,"38,95558","3895,56",71.1,80.01,2,"-1,00"
5,96,Relay/Other,"26,76954","2676,95",29.13,32.16,4,"-1,00"
5,97,Relay/Other,"52,07339","5207,34",40.19,65.13,2,"-1,00"
5,98,Relay/Other,"46,17554","4617,55",21.76,69.7,6,"-1,00"
5,99,Relay/Other,"124,16713","12416,71",44.58,31.06,6,"-1,00"
5,100,Relay/Other,"59,13180","5913,18",64.75,52.58,5,"-1,00"
5,101,Relay/Other,"49,28588","4928,59",12.02,35.28,7,"-1,00"
5,102,Relay/Other,"84,33056","8433,06",28.86,21.54,3,"-1,00"
5,103,Relay/Other,"85,01820","8501,82",31.27,55.08,2,"-1,00"
5,104,Relay/Other,"69,86248","6986,25",15.63,95.88,8,"-1,00"
5,105,Relay/Other,"65,87399","6587,40",12.97,49.9,1,"-1,00"
5,106,Relay/Other,"48,22670","4822,67",30.84,94.65,1,"-1,00"
5,107,Relay/Other,"50,03737","5003,74",49.55,84.83,7,"-1,00"
5,108,Relay/Other,"37,19449","3719,45",38.42,65.35,1,"-1,00"
5,109,Relay/Other,"30,83369","3083,37",75.25,91.97,6,"-1,00"
5,110,Relay/Other,"131,80726","13180,73",79.78,58.73,1,"-1,00"
5,111,Relay/Other,"67,62366","6762,37",43.67,43.04,1,"-1,00"
5,112,Relay/Other,"85,73988","8573,99",93.44,91.52,5,"-1,00"
5,113,Relay/Other,"128,30877","12830,88",46.5,56.97,5,"-1,00"
5,114,Relay/Other,"31,03545","3103,55",73.58,90.77,3,"-1,00"
5,115,Relay/Other,"64,46800","6446,80",67.53,28.34,4,"-1,00"
5,116,Relay/Other,"58,96753","5896,75",56.82,5.71,5,"-1,00"
5,117,Relay/Other,"59,43624","5943,62",77.11,79.78,1,"-1,00"
5,118,Relay/Other,"36,31411","3631,41",32.81,27.39,3,"-1,00"
5,119,Relay/Other,"23,37290","2337,29",2.85,5.55,6,"-1,00"
5,120,Relay/Other,"82,05050","8205,05",22.91,7.62,2,"-1,00"
5,121,Relay/Other,"49,86183","4986,18",32.15,8.15,3,"-1,00"
5,122,Relay/Other,"57,47673","5747,67",26.92,49.51,4,"-1,00"
5,123,Relay/Other,"39,41560","3941,56",61.32,6.76,2,"-1,00"
5,124,Relay/Other,"43,51892","4351,89",50.65,44.27,6,"-1,00"
5,125,Relay/Other,"35,16261","3516,26",7.84,70.6,5,"-1,00"
5,126,Relay/Other,"38,64001","3864,00",83.11,83.54,1,"-1,00"
5,127,Relay/Other,"54,38346","5438,35",9.44,44.61,2,"-1,00"
5,128,Relay/Other,"32,67803","3267,80",37.65,80.98,7,"-1,00"
5,129,Relay/Other,"27,27574","2727,57",29.18,4.37,6,"-1,00"
5,130,Relay/Other,"42,76432","4276,43",64.59,47.19,5,"-1,00"
5,131,Relay/Other,"40,17285","4017,28",6.28,91.31,1,"-1,00"
5,132,Relay/Other,"21,12589","2112,59",32.06,70.71,6,"-1,00"
5,133,Relay/Other,"76,66791","7666,79",57.94,65.08,3,"-1,00"
5,134,Relay/Other,"81,84451","8184,45",9.53,9.42,4,"-1,00"
5,135,Relay/Other,"102,11348","10211,35",62.51,72.46,2,"-1,00"
5,136,Relay/Other,"86,12998","8613,00",6.94,47.34,8,"-1,00"
5,137,Relay/Other,"29,68524","2968,52",57.22,89.46,6,"-1,00"
5,138,Relay/Other,"55,13867","5513,87",36.75,45.76,2,"-1,00"
5,139,Relay/Other,"67,91686","6791,69",93.93,41.35,2,"-1,00"
5,140,Relay/Other,"49,56620","4956,62",89.81,64.72,4,"-1,00"
5,141,Relay/Other,"50,46525","5046,52",56.66,81.37,3,"-1,00"
5,142,Relay/Other,"61,57407","6157,41",89.29,66.71,3,"-1,00"
5,143,Relay/Other,"90,36607","9036,61",34.79,13.32,7,"-1,00"
5,144,Relay/Other,"85,29200","8529,20",57.3,62.73,4,"-1,00"
5,145,Relay/Other,"126,22817","12622,82",3.49,13.6,5,"-1,00"
5,146,Relay/Other,"97,41224","9741,22",47.11,11.7,1,"-1,00"
5,147,Relay/Other,"35,32975","3532,97",18.03,9.01,7,"-1,00"
5,148,Relay/Other,"72,00631","7200,63",40.62,55.47,5,"-1,00"
5,149,Relay/Other,"49,02569","4902,57",88.24,58.78,2,"-1,00"
5,150,Relay/Other,"42,44946","4244,95",72.92,36.08,8,"-1,00"
5,151,Relay/Other,"101,46461","10146,46",73.11,43.83,8,"-1,00"
5,152,Relay/Other,"93,70582","9370,58",71.48,58.6,2,"-1,00"
5,153,Relay/Other,"14,52433","1452,43",58.93,66.7,8,"-1,00"
5,154,Relay/Other,"47,35128","4735,13",50.83,58.46,2,"-1,00"
5,155,Relay/Other,"40,66057","4066,06",6.64,51.7,7,"-1,00"
5,156,Relay/Other,"38,42876","3842,88",74.7,93.54,1,"-1,00"
5,157,Relay/Other,"103,85674","10385,67",96.96,22.23,5,"-1,00"
5,158,Relay/Other,"73,54729","7354,73",11.55,29.34,2,"-1,00"
5,159,Relay/Other,"44,09816","4409,82",23.47,18.25,5,"-1,00"
5,160,Relay/Other,"121,38553","12138,55",90.75,65.98,3,"-1,00"
5,161,Relay/Other,"33,58609","3358,61",50.84,18.21,1,"-1,00"
5,162,Relay/Other,"95,43579","9543,58",78.7,2.64,1,"-1,00"
5,163,Relay/Other,"37,23613","3723,61",93.0,42.94,8,"-1,00"
5,164,Relay/Other,"85,03851","8503,85",30.31,12.52,2,"-1,00"
5,165,Relay/Other,"51,07672","5107,67",27.25,84.99,5,"-1,00"
5,166,Relay/Other,"40,68144","4068,14",35.96,9.59,4,"-1,00"
5,167,Relay/Other,"59,50069","5950,07",50.68,28.51,2,"-1,00"
5,168,Relay/Other,"57,29156","5729,16",90.77,43.6,6,"-1,00"
5,169,Relay/Other,"40,76834","4076,83",82.41,62.1,1,"-1,00"
5,170,Relay/Other,"46,27469","4627,47",85.72,23.14,4,"-1,00"
5,171,Relay/Other,"25,16748","2516,75",80.13,72.42,5,"-1,00"
5,172,Relay/Other,"39,58396","3958,40",10.52,51.57,4,"-1,00"
5,173,Relay/Other,"12,12367","1212,37",55.54,22.02,3,"-1,00"
5,174,Relay/Other,"33,91433","3391,43",60.88,62.58,4,"-1,00"
5,175,Relay/Other,"67,60051","6760,05",65.07,19.29,5,"-1,00"
5,176,Relay/Other,"120,17757","12017,76",66.13,49.06,7,"-1,00"
5,177,Relay/Other,"69,60575","6960,57",30.36,23.02,5,"-1,00"
5,178,Relay/Other,"50,47138","5047,14",25.75,42.79,3,"-1,00"
5,179,Relay/Other,"44,60947","4460,95",12.9,68.91,3,"-1,00"
5,180,Relay/Other,"76,73779","7673,78",79.25,48.96,7,"-1,00"
5,181,Relay/Other,"31,43826","3143,83",27.72,22.65,7,"-1,00"
5,182,Relay/Other,"38,70535","3870,54",27.11,32.49,7,"-1,00"
5,183,Relay/Other,"73,45506","7345,51",27.03,7.24,8,"-1,00"
5,184,Relay/Other,"60,69307","6069,31",80.58,31.62,7,"-1,00"
5,185,Relay/Other,"58,37273","5837,27",53.46,76.84,2,"-1,00"
5,186,Relay/Other,"102,52961","10252,96",33.65,60.08,1,"-1,00"
5,187,Relay/Other,"38,46064","3846,06",38.4,76.92,6,"-1,00"
5,188,Relay/Other,"115,91900","11591,90",55.08,64.87,4,"-1,00"
5,189,Relay/Other,"31,86111","3186,11",17.07,53.43,4,"-1,00"
5,190,Relay/Other,"26,70294","2670,29",37.89,41.69,4,"-1,00"
5,191,Relay/Other,"39,77035","3977,03",3.92,92.27,2,"-1,00"
5,192,Relay/Other,"80,33742","8033,74",6.06,29.18,1,"-1,00"
5,193,Relay/Other,"54,18368","5418,37",25.74,28.16,2,"-1,00"
5,194,Relay/Other,"69,10347","6910,35",40.47,80.56,5,"-1,00"
5,195,Relay/Other,"41,48325","4148,32",50.43,69.53,7,"-1,00"
5,196,Relay/Other,"34,07112","3407,11",54.0,90.22,2,"-1,00"
5,197,Relay/Other,"102,23033","10223,03",20.65,60.15,5,"-1,00"
5,198,Relay/Other,"71,93043","7193,04",73.37,31.01,8,"-1,00"
5,199,Relay/Other,"27,93400","2793,40",64.98,47.25,5,"-1,00"
5,200,Relay/Other,"36,38321","3638,32",41.01,28.74,5,"-1,00"
